portal_id,name,mana,kind,attack,health,ev_attack,ev_health,skill,ev_skill,flavor,ev_flavor,type_,class_,rarity,cv,card_pack,image_path,ev_image_path,eval_roatation,eval_unlimited
110621020,姦淫の信者,1,follower,1.0,1.0,3.0,3.0,攻撃時 自分のリーダーに1ダメージ。ラストワード 相手のリーダーに1ダメージ。,進化前と同じ能力。,今、掻き回せ。恋愛運命、人への感情、それ即ち幻覚、幻の刻印。事に及べば理性も消える。愛好、差別、区別無し。,約定の二、好くことなかれ。同好の士、生涯の伴侶、大義の妨げに他ならない。愛好は捨て去り、ただ、己が相手を知れ。――『姦淫の城』、使徒の言葉,-,ヴァンパイア,シルバーレア,ひと美,OOT,./img_follower/110621020.jpeg,./img_follower_evo/110621020.jpeg,-,8.5
115621030,ヴァンパイアスレイヤー・ルシウス,1,follower,1.0,2.0,3.0,4.0,ファンファーレ 相手の場のカードが4枚以上なら、「このフォロワーはEPを消費せず進化できる」を持つ。（1ターンに1体しか進化できない制限はある）ファンファーレ エンハンス 7； +5/+5して、必殺 を持つ。,進化時 体力X以下の相手のフォロワー1体を破壊する。Xは「20から自分のリーダーの体力を引いた数」である。,最初の戦いは、ゴブリンへの復讐だった。次の戦いは、傭兵として戦に身を投じた。戦いから逃れ得ぬなら、この剣、怪物を屠る白刃とする！,「兄さん、いつも危ないことばっかりして心配だな……」「少し落ち着いたらいいって、フィーナちゃん思うなー」――ティナとフィーナ,-,ヴァンパイア,シルバーレア,子安武人,UCL,./img_follower/115621030.jpeg,./img_follower_evo/115621030.jpeg,9.0,9.0
117611020,銀矢の狩人,1,follower,1.0,2.0,3.0,4.0,ファンファーレ 自分のリーダーに1ダメージ。ラストワード ランダムな自分のフォロワー1体を+1/+1する。,ラストワード ランダムな自分のフォロワー1体を+1/+1する。,知っているか、吸血鬼。人は弱いが、独りじゃない。連なる人間の執念が、いつか貴様を滅ぼすぞ。,認めるよ、吸血鬼。貴様は、矢の一本など意に介さない。しかし。俺の次、その次の矢が、貴様を狙い続けるぞ。,-,ヴァンパイア,ブロンズレア,神奈延年,FOH,./img_follower/117611020.jpeg,./img_follower_evo/117611020.jpeg,,
109721010,天罰の神父,1,follower,1.0,1.0,1.0,1.0,,進化時 相手のフォロワー1体か相手のアミュレット1つを破壊する。,罪深き、迷える子羊よ……。我が眼前で心ゆくまで懺悔をなさい。……なるほど。あなたは多くの人を殺めてしまったのですね……。,神の裁定は……マル……と見せかけてバツ！罰！バァァァァッツ！反省が足りなあああぁぁいっ！懺悔なさい！より激しく懺悔なさい！,-,ビショップ,シルバーレア,関智一,BOS,./img_follower/109721010.jpeg,./img_follower_evo/109721010.jpeg,-,7.5
109731020,天象の風・ペトラ,1,follower,1.0,2.0,3.0,4.0,ファンファーレ 相手のターン終了まで、自分の他のフォロワー1体は「このフォロワーは攻撃されない」を持つ。,,風祷師の本来の役割は、騎空艇に同乗して天候を読むことなんです。でも最近では、風祷師の数も減って、地上から騎空艇の無事を祈る形だけの風祷師ばかりになりました。,えっ！？私もあなたたちの艇に……？……あ、ありがとうございます！私、昔の風祷師みたいに、騎空艇で旅をしてみたかったんです……どうぞよろしくお願いします！,-,ビショップ,ゴールドレア,桑島法子,BOS,./img_follower/109731020.jpeg,./img_follower_evo/109731020.jpeg,-,7.5
111711010,神殿の風熊,1,follower,0.0,2.0,2.0,4.0,・詠唱：聖なる願い・詠唱：聖獣への誓いファンファーレ チョイス したカード1枚を手札に加える。,,其は必滅の風を司りし忠義の同胞、炎の誓いを知る者よ、汝に永劫の感謝を……。――グリームニル,オマエも風が使えるんだし、友達だよなー！え？今度、炎の聖獣も紹介するって？やったー！――グリームニル,-,ビショップ,ブロンズレア,-,ALT,./img_follower/111711010.jpeg,./img_follower_evo/111711010.jpeg,-,8.0
111741030,楽園の聖獣,1,follower,1.0,2.0,3.0,4.0,自分のターン終了時、楽園の聖獣1枚をデッキに加える。ファンファーレ エンハンス 4； コスト1以下のフォロワーをランダムに2枚、自分のデッキから場に出す。,自分のターン終了時、楽園の聖獣1枚をデッキに加える。進化時 このバトル中、自分のリーダーは「自分のターン終了時、コスト1以下の自分のフォロワーすべてを+1/+0する」を持つ。リーダーはこの能力を重複して持たない。,本当に穢れ無きものは、穢れの存在すら知らない。故に死という穢れとも無縁、永遠に純白のまま。,本当に穢れ無きものは、言葉すら必要としない。意思の疎通も交渉も、悪意が無ければ無用のまま。,-,ビショップ,レジェンド,-,ALT,./img_follower/111741030.jpeg,./img_follower_evo/111741030.jpeg,-,8.0
113711010,温情のラビットヒーラー,1,follower,1.0,1.0,3.0,3.0,ファンファーレ 自分のリーダーと自分のフォロワーすべてを1回復。エンハンス 7； +4/+4して、1回復ではなく4回復。,,この戦場で怪我をすれば、不器用な彼女がやってくる。強気な声に、慌てた歩調で、不機嫌な彼女が駆けてくる。「そこぉ！またケガしてるじゃないの！」――ある戦士の日記,彼女は文句を言いつつも、器用に治療をしてくれる。感謝の言葉を伝えれば、上機嫌に呟いてくれる。「私がいないとダメなんだから！」――ある戦士の日記,-,ビショップ,ブロンズレア,門脇舞以,ROG,./img_follower/113711010.jpeg,./img_follower_evo/113711010.jpeg,8.5,8.5
113741030,デスティニーウィングナイト,1,follower,2.0,2.0,4.0,4.0,自分のターン終了時、自分の場にアミュレットが2つ以上あるなら、+1/+1する。自分のターン開始時、攻撃力か体力が能力で+されていないなら、このフォロワーは破壊される。,自分のターン終了時、自分の場にアミュレットが2つ以上あるなら、+1/+1する。,戦士は天へ哀願した、弱者を救済する力を。力は授けられた、神たる使徒の似姿として。「だが人よ、過ぎたる力と忘れるなかれ」戦士が神を忘却した時――背の翼は、彼を天へ連れ去る。,戦士は救済した、夥しい数の弱者を。弱者は崇めた、彼ではなく、彼の主たる神の名を。「だが人よ、空虚な行為と投げ出すなかれ」名もなき戦士は戦い続ける――彼が神を信じる限り。,-,ビショップ,レジェンド,鈴村健一,ROG,./img_follower/113741030.jpeg,./img_follower_evo/113741030.jpeg,8.5,8.0
114721010,警察神官・パイン,1,follower,1.0,2.0,3.0,4.0,ファンファーレ 自分の他のフォロワー1体は突進 を持つ。そのフォロワーに1ダメージ。,,行きますよー、『悪事を白状して謝りたくなる魔法薬』！……あ、あれ？ちょっ、どこ行くんですか！？待って―！はっ、これ『運動不足を解消したくなる魔法薬』でした！,あーっ、あの時の捜査協力者さん！あなたがぶつかったおかげで、真犯人が捕まりました！この運も、未来の警察神官長の持てる才能ですね！,-,ビショップ,シルバーレア,西明日香,VEC,./img_follower/114721010.jpeg,./img_follower_evo/114721010.jpeg,7.5,7.5
110821010,光明齎す発明家,1,follower,1.0,1.0,3.0,3.0,・素敵な発明品・危険な発明品ファンファーレ チョイス したカード1枚を手札に加える。,,なにやらピキーンと閃いたッス！しかも一つじゃなくて二つもッスよ！……けど、どっちを作った方がいいッスかねぇ。どっちも捨てがたいんスよねぇ！,自分、バトルはちょっと専門外ッスけど……発明とかはかなーり得意なんスよ！……え？凄い腕前だって、自分のことッスか？ほ、褒められるのは慣れてないッス！照れるッスよー！,-,ネメシス,シルバーレア,赤﨑千夏,OOT,./img_follower/110821010.jpeg,./img_follower_evo/110821010.jpeg,-,8.0
112821010,メカニカルガンナー,1,follower,1.0,1.0,3.0,3.0,ファンファーレ アーティファクト・カードをランダムに1枚、自分のデッキから手札に加える。エンハンス 8； 1枚ではなく2枚手札に加え、自分のPPを7回復。,,最初の変化は、発見だった。誰もが気づいたようだ。この機械を用いれば、世界すら変える力を、その手に出来ると。――機械研究所の観測日誌・２,機械とは、無限の可能性だ。扱う者の心を、願いを、機械は素直に映し出す。欲望の中で、機械はどのように変わるのか。――開発秘話・２,機械,ネメシス,シルバーレア,田中美海,STR,./img_follower/112821010.jpeg,./img_follower_evo/112821010.jpeg,8.5,9.0
115811010,ペネトレイトランサー,1,follower,1.0,1.0,3.0,3.0,ファンファーレ 攻撃力か体力が能力で+されている相手のフォロワー1体を破壊する。,,へえ、お高い武器だか防具だか、さぞ自慢のご様子で。けど、私の槍の機能なら――その弱点、見抜いて穿つ！,強さは弱さで長所は短所、つまり利点は欠点さ。覚悟しな悪党共。私の槍は、全部分析しちまうよ！,-,ネメシス,ブロンズレア,夏川椎菜,UCL,./img_follower/115811010.jpeg,./img_follower_evo/115811010.jpeg,8.0,8.0
115821010,バレッジスマッシャー,1,follower,0.0,3.0,2.0,5.0,自分のターン終了時、自分の残りPPが1以上なら、ランダムな相手のフォロワー1体に1ダメージ。3以上なら、ランダムな相手のフォロワー1体に1ダメージではなく、ランダムな相手のフォロワー1体に2ダメージと相手のリーダーに1ダメージ。,進化前と同じ能力。,――『新約：拳気一路の極』、体の段一。体を鍛う、嘗て王道とされし。今や邪道と知るべし。二。只管に鍛えど、肉は鉄に非ず。鉄を纏うが正道なり。,――『新約：拳気一路の極』、体の段三。体を鍛うは、徒に力を求む事なり。拳の道に外れん。四。鉄纏い、自己を整えよ。その果てに、拳の道あらん。,-,ネメシス,シルバーレア,雨宮天,UCL,./img_follower/115821010.jpeg,./img_follower_evo/115821010.jpeg,8.5,7.5
116821020,デバイスチューナー,1,follower,1.0,1.0,3.0,3.0,ファンファーレ 自分のアーティファクト・フォロワー1体を選択して、それと同名のフォロワー1枚を手札に加える。,,小、良し。効率が故に。大、悪し。粗雑が故に。小は大を兼ねる。,小にて大為す、即ち理。大にて小為す、即ち愚。万象は小粒こそ良し。,-,ネメシス,シルバーレア,武内駿輔,WUP,./img_follower/116821020.jpeg,./img_follower_evo/116821020.jpeg,8.5,8.0
117811020,機構の技師,1,follower,1.0,1.0,3.0,3.0,ラストワード パラダイムシフト1枚を手札に加える。,進化前と同じ能力。,所詮、俺にできるのは作業だけ……。創造性の欠片もない。図面通りに組んでくだけ。形も精度も毎回同じ。指示に従うしか能がないのさ……。,完璧に図面通りなんだよ。寸分違わず、だぜ？形も精度も一切バラつかないんだ。本当にすげえ奴さ。──同僚の技師,-,ネメシス,ブロンズレア,平田広明,FOH,./img_follower/117811020.jpeg,./img_follower_evo/117811020.jpeg,,
